province_code,province_name,province_type,city_code,city_name,city_type,district_code,district_name,district_type
41,河南省,省,4115,信阳市,地级市,411502,浉河区,市辖区
41,河南省,省,4115,信阳市,地级市,411503,平桥区,市辖区
41,河南省,省,4115,信阳市,地级市,411521,罗山县,县
41,河南省,省,4115,信阳市,地级市,411522,光山县,县
41,河南省,省,4115,信阳市,地级市,411523,新县,县
41,河南省,省,4115,信阳市,地级市,411524,商城县,县
41,河南省,省,4115,信阳市,地级市,411525,固始县,县
41,河南省,省,4115,信阳市,地级市,411526,潢川县,县
41,河南省,省,4115,信阳市,地级市,411527,淮滨县,县
41,河南省,省,4115,信阳市,地级市,411528,息县,县
41,河南省,省,4116,周口市,地级市,411602,川汇区,市辖区
41,河南省,省,4116,周口市,地级市,411603,淮阳区,市辖区
41,河南省,省,4116,周口市,地级市,411621,扶沟县,县
41,河南省,省,4116,周口市,地级市,411622,西华县,县
41,河南省,省,4116,周口市,地级市,411623,商水县,县
41,河南省,省,4116,周口市,地级市,411624,沈丘县,县
41,河南省,省,4116,周口市,地级市,411625,郸城县,县
41,河南省,省,4116,周口市,地级市,411627,太康县,县
41,河南省,省,4116,周口市,地级市,411628,鹿邑县,县
41,河南省,省,4116,周口市,地级市,411681,项城市,县级市
41,河南省,省,4117,驻马店市,地级市,411702,驿城区,市辖区
41,河南省,省,4117,驻马店市,地级市,411721,西平县,县
41,河南省,省,4117,驻马店市,地级市,411722,上蔡县,县
41,河南省,省,4117,驻马店市,地级市,411723,平舆县,县
41,河南省,省,4117,驻马店市,地级市,411724,正阳县,县
41,河南省,省,4117,驻马店市,地级市,411725,确山县,县
41,河南省,省,4117,驻马店市,地级市,411726,泌阳县,县
41,河南省,省,4117,驻马店市,地级市,411727,汝南县,县
41,河南省,省,4117,驻马店市,地级市,411728,遂平县,县
41,河南省,省,4117,驻马店市,地级市,411729,新蔡县,县
41,河南省,省,,,,419001,济源市,县级市
42,湖北省,省,4201,武汉市,地级市,420102,江岸区,市辖区
42,湖北省,省,4201,武汉市,地级市,420103,江汉区,市辖区
42,湖北省,省,4201,武汉市,地级市,420104,硚口区,市辖区
42,湖北省,省,4201,武汉市,地级市,420105,汉阳区,市辖区
42,湖北省,省,4201,武汉市,地级市,420106,武昌区,市辖区
42,湖北省,省,4201,武汉市,地级市,420107,青山区,市辖区
42,湖北省,省,4201,武汉市,地级市,420111,洪山区,市辖区
42,湖北省,省,4201,武汉市,地级市,420112,东西湖区,市辖区
42,湖北省,省,4201,武汉市,地级市,420113,汉南区,市辖区
42,湖北省,省,4201,武汉市,地级市,420114,蔡甸区,市辖区
42,湖北省,省,4201,武汉市,地级市,420115,江夏区,市辖区
42,湖北省,省,4201,武汉市,地级市,420116,黄陂区,市辖区
42,湖北省,省,4201,武汉市,地级市,420117,新洲区,市辖区
42,湖北省,省,4202,黄石市,地级市,420202,黄石港区,市辖区
42,湖北省,省,4202,黄石市,地级市,420203,西塞山区,市辖区
42,湖北省,省,4202,黄石市,地级市,420204,下陆区,市辖区
42,湖北省,省,4202,黄石市,地级市,420205,铁山区,市辖区
42,湖北省,省,4202,黄石市,地级市,420222,阳新县,县
42,湖北省,省,4202,黄石市,地级市,420281,大冶市,县级市
42,湖北省,省,4203,十堰市,地级市,420302,茅箭区,市辖区
42,湖北省,省,4203,十堰市,地级市,420303,张湾区,市辖区
42,湖北省,省,4203,十堰市,地级市,420304,郧阳区,市辖区
42,湖北省,省,4203,十堰市,地级市,420322,郧西县,县
42,湖北省,省,4203,十堰市,地级市,420323,竹山县,县
42,湖北省,省,4203,十堰市,地级市,420324,竹溪县,县
42,湖北省,省,4203,十堰市,地级市,420325,房县,县
42,湖北省,省,4203,十堰市,地级市,420381,丹江口市,县级市
42,湖北省,省,4205,宜昌市,地级市,420502,西陵区,市辖区
42,湖北省,省,4205,宜昌市,地级市,420503,伍家岗区,市辖区
42,湖北省,省,4205,宜昌市,地级市,420504,点军区,市辖区
42,湖北省,省,4205,宜昌市,地级市,420505,猇亭区,市辖区
42,湖北省,省,4205,宜昌市,地级市,420506,夷陵区,市辖区
42,湖北省,省,4205,宜昌市,地级市,420525,远安县,县
42,湖北省,省,4205,宜昌市,地级市,420526,兴山县,县
42,湖北省,省,4205,宜昌市,地级市,420527,秭归县,县
42,湖北省,省,4205,宜昌市,地级市,420528,长阳土家族自治县,自治县
42,湖北省,省,4205,宜昌市,地级市,420529,五峰土家族自治县,自治县
42,湖北省,省,4205,宜昌市,地级市,420581,宜都市,县级市
42,湖北省,省,4205,宜昌市,地级市,420582,当阳市,县级市
42,湖北省,省,4205,宜昌市,地级市,420583,枝江市,县级市
42,湖北省,省,4206,襄阳市,地级市,420602,襄城区,市辖区
42,湖北省,省,4206,襄阳市,地级市,420606,樊城区,市辖区
42,湖北省,省,4206,襄阳市,地级市,420607,襄州区,市辖区
42,湖北省,省,4206,襄阳市,地级市,420624,南漳县,县
42,湖北省,省,4206,襄阳市,地级市,420625,谷城县,县
42,湖北省,省,4206,襄阳市,地级市,420626,保康县,县
42,湖北省,省,4206,襄阳市,地级市,420682,老河口市,县级市
42,湖北省,省,4206,襄阳市,地级市,420683,枣阳市,县级市
42,湖北省,省,4206,襄阳市,地级市,420684,宜城市,县级市
42,湖北省,省,4207,鄂州市,地级市,420702,梁子湖区,市辖区
42,湖北省,省,4207,鄂州市,地级市,420703,华容区,市辖区
42,湖北省,省,4207,鄂州市,地级市,420704,鄂城区,市辖区
42,湖北省,省,4208,荆门市,地级市,420802,东宝区,市辖区
42,湖北省,省,4208,荆门市,地级市,420804,掇刀区,市辖区
42,湖北省,省,4208,荆门市,地级市,420822,沙洋县,县
42,湖北省,省,4208,荆门市,地级市,420881,钟祥市,县级市
42,湖北省,省,4208,荆门市,地级市,420882,京山市,县级市
42,湖北省,省,4209,孝感市,地级市,420902,孝南区,市辖区
42,湖北省,省,4209,孝感市,地级市,420921,孝昌县,县
42,湖北省,省,4209,孝感市,地级市,420922,大悟县,县
42,湖北省,省,4209,孝感市,地级市,420923,云梦县,县
42,湖北省,省,4209,孝感市,地级市,420981,应城市,县级市
42,湖北省,省,4209,孝感市,地级市,420982,安陆市,县级市
42,湖北省,省,4209,孝感市,地级市,420984,汉川市,县级市
42,湖北省,省,4210,荆州市,地级市,421002,沙市区,市辖区
42,湖北省,省,4210,荆州市,地级市,421003,荆州区,市辖区
42,湖北省,省,4210,荆州市,地级市,421022,公安县,县
42,湖北省,省,4210,荆州市,地级市,421024,江陵县,县
42,湖北省,省,4210,荆州市,地级市,421081,石首市,县级市
42,湖北省,省,4210,荆州市,地级市,421083,洪湖市,县级市
42,湖北省,省,4210,荆州市,地级市,421087,松滋市,县级市
42,湖北省,省,4210,荆州市,地级市,421088,监利市,县级市
42,湖北省,省,4211,黄冈市,地级市,421102,黄州区,市辖区
42,湖北省,省,4211,黄冈市,地级市,421121,团风县,县
42,湖北省,省,4211,黄冈市,地级市,421122,红安县,县
42,湖北省,省,4211,黄冈市,地级市,421123,罗田县,县
42,湖北省,省,4211,黄冈市,地级市,421124,英山县,县
42,湖北省,省,4211,黄冈市,地级市,421125,浠水县,县
42,湖北省,省,4211,黄冈市,地级市,421126,蕲春县,县
42,湖北省,省,4211,黄冈市,地级市,421127,黄梅县,县
42,湖北省,省,4211,黄冈市,地级市,421181,麻城市,县级市
42,湖北省,省,4211,黄冈市,地级市,421182,武穴市,县级市
42,湖北省,省,4212,咸宁市,地级市,421202,咸安区,市辖区
42,湖北省,省,4212,咸宁市,地级市,421221,嘉鱼县,县
42,湖北省,省,4212,咸宁市,地级市,421222,通城县,县
42,湖北省,省,4212,咸宁市,地级市,421223,崇阳县,县
42,湖北省,省,4212,咸宁市,地级市,421224,通山县,县
42,湖北省,省,4212,咸宁市,地级市,421281,赤壁市,县级市
42,湖北省,省,4213,随州市,地级市,421303,曾都区,市辖区
42,湖北省,省,4213,随州市,地级市,421321,随县,县
42,湖北省,省,4213,随州市,地级市,421381,广水市,县级市
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422801,恩施市,县级市
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422802,利川市,县级市
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422822,建始县,县
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422823,巴东县,县
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422825,宣恩县,县
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422826,咸丰县,县
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422827,来凤县,县
42,湖北省,省,4228,恩施土家族苗族自治州,自治州,422828,鹤峰县,县
42,湖北省,省,,,,429004,仙桃市,县级市
42,湖北省,省,,,,429005,潜江市,县级市
42,湖北省,省,,,,429006,天门市,县级市
42,湖北省,省,,,,429021,神农架林区,林区
43,湖南省,省,4301,长沙市,地级市,430102,芙蓉区,市辖区
43,湖南省,省,4301,长沙市,地级市,430103,天心区,市辖区
43,湖南省,省,4301,长沙市,地级市,430104,岳麓区,市辖区
43,湖南省,省,4301,长沙市,地级市,430105,开福区,市辖区
43,湖南省,省,4301,长沙市,地级市,430111,雨花区,市辖区
43,湖南省,省,4301,长沙市,地级市,430112,望城区,市辖区
43,湖南省,省,4301,长沙市,地级市,430121,长沙县,县
43,湖南省,省,4301,长沙市,地级市,430181,浏阳市,县级市
43,湖南省,省,4301,长沙市,地级市,430182,宁乡市,县级市
43,湖南省,省,4302,株洲市,地级市,430202,荷塘区,市辖区
43,湖南省,省,4302,株洲市,地级市,430203,芦淞区,市辖区
43,湖南省,省,4302,株洲市,地级市,430204,石峰区,市辖区
43,湖南省,省,4302,株洲市,地级市,430211,天元区,市辖区
43,湖南省,省,4302,株洲市,地级市,430212,渌口区,市辖区
43,湖南省,省,4302,株洲市,地级市,430223,攸县,县
43,湖南省,省,4302,株洲市,地级市,430224,茶陵县,县
43,湖南省,省,4302,株洲市,地级市,430225,炎陵县,县
43,湖南省,省,4302,株洲市,地级市,430281,醴陵市,县级市
43,湖南省,省,4303,湘潭市,地级市,430302,雨湖区,市辖区
43,湖南省,省,4303,湘潭市,地级市,430304,岳塘区,市辖区
43,湖南省,省,4303,湘潭市,地级市,430321,湘潭县,县
43,湖南省,省,4303,湘潭市,地级市,430381,湘乡市,县级市
43,湖南省,省,4303,湘潭市,地级市,430382,韶山市,县级市
43,湖南省,省,4304,衡阳市,地级市,430405,珠晖区,市辖区
43,湖南省,省,4304,衡阳市,地级市,430406,雁峰区,市辖区
43,湖南省,省,4304,衡阳市,地级市,430407,石鼓区,市辖区
43,湖南省,省,4304,衡阳市,地级市,430408,蒸湘区,市辖区
43,湖南省,省,4304,衡阳市,地级市,430412,南岳区,市辖区
43,湖南省,省,4304,衡阳市,地级市,430421,衡阳县,县
43,湖南省,省,4304,衡阳市,地级市,430422,衡南县,县
43,湖南省,省,4304,衡阳市,地级市,430423,衡山县,县
43,湖南省,省,4304,衡阳市,地级市,430424,衡东县,县
43,湖南省,省,4304,衡阳市,地级市,430426,祁东县,县
43,湖南省,省,4304,衡阳市,地级市,430481,耒阳市,县级市
43,湖南省,省,4304,衡阳市,地级市,430482,常宁市,县级市
43,湖南省,省,4305,邵阳市,地级市,430502,双清区,市辖区
43,湖南省,省,4305,邵阳市,地级市,430503,大祥区,市辖区
43,湖南省,省,4305,邵阳市,地级市,430511,北塔区,市辖区
43,湖南省,省,4305,邵阳市,地级市,430522,新邵县,县
43,湖南省,省,4305,邵阳市,地级市,430523,邵阳县,县
43,湖南省,省,4305,邵阳市,地级市,430524,隆回县,县
43,湖南省,省,4305,邵阳市,地级市,430525,洞口县,县
43,湖南省,省,4305,邵阳市,地级市,430527,绥宁县,县
43,湖南省,省,4305,邵阳市,地级市,430528,新宁县,县
43,湖南省,省,4305,邵阳市,地级市,430529,城步苗族自治县,自治县
43,湖南省,省,4305,邵阳市,地级市,430581,武冈市,县级市
43,湖南省,省,4305,邵阳市,地级市,430582,邵东市,县级市
43,湖南省,省,4306,岳阳市,地级市,430602,岳阳楼区,市辖区
43,湖南省,省,4306,岳阳市,地级市,430603,云溪区,市辖区
43,湖南省,省,4306,岳阳市,地级市,430611,君山区,市辖区
43,湖南省,省,4306,岳阳市,地级市,430621,岳阳县,县
43,湖南省,省,4306,岳阳市,地级市,430623,华容县,县
43,湖南省,省,4306,岳阳市,地级市,430624,湘阴县,县
43,湖南省,省,4306,岳阳市,地级市,430626,平江县,县
43,湖南省,省,4306,岳阳市,地级市,430681,汨罗市,县级市
43,湖南省,省,4306,岳阳市,地级市,430682,临湘市,县级市
43,湖南省,省,4307,常德市,地级市,430702,武陵区,市辖区
43,湖南省,省,4307,常德市,地级市,430703,鼎城区,市辖区
43,湖南省,省,4307,常德市,地级市,430721,安乡县,县
43,湖南省,省,4307,常德市,地级市,430722,汉寿县,县
43,湖南省,省,4307,常德市,地级市,430723,澧县,县
43,湖南省,省,4307,常德市,地级市,430724,临澧县,县
43,湖南省,省,4307,常德市,地级市,430725,桃源县,县
43,湖南省,省,4307,常德市,地级市,430726,石门县,县
43,湖南省,省,4307,常德市,地级市,430781,津市市,县级市
43,湖南省,省,4308,张家界市,地级市,430802,永定区,市辖区
43,湖南省,省,4308,张家界市,地级市,430811,武陵源区,市辖区
43,湖南省,省,4308,张家界市,地级市,430821,慈利县,县
43,湖南省,省,4308,张家界市,地级市,430822,桑植县,县
43,湖南省,省,4309,益阳市,地级市,430902,资阳区,市辖区
43,湖南省,省,4309,益阳市,地级市,430903,赫山区,市辖区
43,湖南省,省,4309,益阳市,地级市,430921,南县,县
43,湖南省,省,4309,益阳市,地级市,430922,桃江县,县
43,湖南省,省,4309,益阳市,地级市,430923,安化县,县
43,湖南省,省,4309,益阳市,地级市,430981,沅江市,县级市
43,湖南省,省,4310,郴州市,地级市,431002,北湖区,市辖区
43,湖南省,省,4310,郴州市,地级市,431003,苏仙区,市辖区
43,湖南省,省,4310,郴州市,地级市,431021,桂阳县,县
43,湖南省,省,4310,郴州市,地级市,431022,宜章县,县
43,湖南省,省,4310,郴州市,地级市,431023,永兴县,县
43,湖南省,省,4310,郴州市,地级市,431024,嘉禾县,县
43,湖南省,省,4310,郴州市,地级市,431025,临武县,县
43,湖南省,省,4310,郴州市,地级市,431026,汝城县,县
43,湖南省,省,4310,郴州市,地级市,431027,桂东县,县
43,湖南省,省,4310,郴州市,地级市,431028,安仁县,县
43,湖南省,省,4310,郴州市,地级市,431081,资兴市,县级市
43,湖南省,省,4311,永州市,地级市,431102,零陵区,市辖区
43,湖南省,省,4311,永州市,地级市,431103,冷水滩区,市辖区
43,湖南省,省,4311,永州市,地级市,431122,东安县,县
43,湖南省,省,4311,永州市,地级市,431123,双牌县,县
43,湖南省,省,4311,永州市,地级市,431124,道县,县
43,湖南省,省,4311,永州市,地级市,431125,江永县,县
43,湖南省,省,4311,永州市,地级市,431126,宁远县,县
43,湖南省,省,4311,永州市,地级市,431127,蓝山县,县
43,湖南省,省,4311,永州市,地级市,431128,新田县,县
43,湖南省,省,4311,永州市,地级市,431129,江华瑶族自治县,自治县
43,湖南省,省,4311,永州市,地级市,431181,祁阳市,县级市
43,湖南省,省,4312,怀化市,地级市,431202,鹤城区,市辖区
43,湖南省,省,4312,怀化市,地级市,431221,中方县,县
43,湖南省,省,4312,怀化市,地级市,431222,沅陵县,县
43,湖南省,省,4312,怀化市,地级市,431223,辰溪县,县
43,湖南省,省,4312,怀化市,地级市,431224,溆浦县,县
43,湖南省,省,4312,怀化市,地级市,431225,会同县,县
43,湖南省,省,4312,怀化市,地级市,431226,麻阳苗族自治县,自治县
43,湖南省,省,4312,怀化市,地级市,431227,新晃侗族自治县,自治县
43,湖南省,省,4312,怀化市,地级市,431228,芷江侗族自治县,自治县
43,湖南省,省,4312,怀化市,地级市,431229,靖州苗族侗族自治县,自治县
43,湖南省,省,4312,怀化市,地级市,431230,通道侗族自治县,自治县
43,湖南省,省,4312,怀化市,地级市,431281,洪江市,县级市
43,湖南省,省,4313,娄底市,地级市,431302,娄星区,市辖区
43,湖南省,省,4313,娄底市,地级市,431321,双峰县,县
43,湖南省,省,4313,娄底市,地级市,431322,新化县,县
43,湖南省,省,4313,娄底市,地级市,431381,冷水江市,县级市
43,湖南省,省,4313,娄底市,地级市,431382,涟源市,县级市
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433101,吉首市,县级市
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433122,泸溪县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433123,凤凰县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433124,花垣县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433125,保靖县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433126,古丈县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433127,永顺县,县
43,湖南省,省,4331,湘西土家族苗族自治州,自治州,433130,龙山县,县
44,广东省,省,4401,广州市,地级市,440103,荔湾区,市辖区
44,广东省,省,4401,广州市,地级市,440104,越秀区,市辖区
44,广东省,省,4401,广州市,地级市,440105,海珠区,市辖区
44,广东省,省,4401,广州市,地级市,440106,天河区,市辖区
44,广东省,省,4401,广州市,地级市,440111,白云区,市辖区
44,广东省,省,4401,广州市,地级市,440112,黄埔区,市辖区
44,广东省,省,4401,广州市,地级市,440113,番禺区,市辖区
44,广东省,省,4401,广州市,地级市,440114,花都区,市辖区
44,广东省,省,4401,广州市,地级市,440115,南沙区,市辖区
44,广东省,省,4401,广州市,地级市,440117,从化区,市辖区
44,广东省,省,4401,广州市,地级市,440118,增城区,市辖区
44,广东省,省,4402,韶关市,地级市,440203,武江区,市辖区
44,广东省,省,4402,韶关市,地级市,440204,浈江区,市辖区
44,广东省,省,4402,韶关市,地级市,440205,曲江区,市辖区
44,广东省,省,4402,韶关市,地级市,440222,始兴县,县
44,广东省,省,4402,韶关市,地级市,440224,仁化县,县
44,广东省,省,4402,韶关市,地级市,440229,翁源县,县
44,广东省,省,4402,韶关市,地级市,440232,乳源瑶族自治县,自治县
44,广东省,省,4402,韶关市,地级市,440233,新丰县,县
44,广东省,省,4402,韶关市,地级市,440281,乐昌市,县级市
44,广东省,省,4402,韶关市,地级市,440282,南雄市,县级市
44,广东省,省,4403,深圳市,地级市,440303,罗湖区,市辖区
44,广东省,省,4403,深圳市,地级市,440304,福田区,市辖区
44,广东省,省,4403,深圳市,地级市,440305,南山区,市辖区
44,广东省,省,4403,深圳市,地级市,440306,宝安区,市辖区
44,广东省,省,4403,深圳市,地级市,440307,龙岗区,市辖区
44,广东省,省,4403,深圳市,地级市,440308,盐田区,市辖区
44,广东省,省,4403,深圳市,地级市,440309,龙华区,市辖区
44,广东省,省,4403,深圳市,地级市,440310,坪山区,市辖区
44,广东省,省,4403,深圳市,地级市,440311,光明区,市辖区
44,广东省,省,4404,珠海市,地级市,440402,香洲区,市辖区
44,广东省,省,4404,珠海市,地级市,440403,斗门区,市辖区
44,广东省,省,4404,珠海市,地级市,440404,金湾区,市辖区
44,广东省,省,4405,汕头市,地级市,440507,龙湖区,市辖区
44,广东省,省,4405,汕头市,地级市,440511,金平区,市辖区
44,广东省,省,4405,汕头市,地级市,440512,濠江区,市辖区
44,广东省,省,4405,汕头市,地级市,440513,潮阳区,市辖区
44,广东省,省,4405,汕头市,地级市,440514,潮南区,市辖区
44,广东省,省,4405,汕头市,地级市,440515,澄海区,市辖区
44,广东省,省,4405,汕头市,地级市,440523,南澳县,县
44,广东省,省,4406,佛山市,地级市,440604,禅城区,市辖区
44,广东省,省,4406,佛山市,地级市,440605,南海区,市辖区
44,广东省,省,4406,佛山市,地级市,440606,顺德区,市辖区
44,广东省,省,4406,佛山市,地级市,440607,三水区,市辖区
44,广东省,省,4406,佛山市,地级市,440608,高明区,市辖区
44,广东省,省,4407,江门市,地级市,440703,蓬江区,市辖区
44,广东省,省,4407,江门市,地级市,440704,江海区,市辖区
44,广东省,省,4407,江门市,地级市,440705,新会区,市辖区
44,广东省,省,4407,江门市,地级市,440781,台山市,县级市
44,广东省,省,4407,江门市,地级市,440783,开平市,县级市
44,广东省,省,4407,江门市,地级市,440784,鹤山市,县级市
44,广东省,省,4407,江门市,地级市,440785,恩平市,县级市
44,广东省,省,4408,湛江市,地级市,440802,赤坎区,市辖区
44,广东省,省,4408,湛江市,地级市,440803,霞山区,市辖区
44,广东省,省,4408,湛江市,地级市,440804,坡头区,市辖区
44,广东省,省,4408,湛江市,地级市,440811,麻章区,市辖区
44,广东省,省,4408,湛江市,地级市,440823,遂溪县,县
44,广东省,省,4408,湛江市,地级市,440825,徐闻县,县
44,广东省,省,4408,湛江市,地级市,440881,廉江市,县级市
44,广东省,省,4408,湛江市,地级市,440882,雷州市,县级市
44,广东省,省,4408,湛江市,地级市,440883,吴川市,县级市
44,广东省,省,4409,茂名市,地级市,440902,茂南区,市辖区
44,广东省,省,4409,茂名市,地级市,440904,电白区,市辖区
44,广东省,省,4409,茂名市,地级市,440981,高州市,县级市
44,广东省,省,4409,茂名市,地级市,440982,化州市,县级市
44,广东省,省,4409,茂名市,地级市,440983,信宜市,县级市
44,广东省,省,4412,肇庆市,地级市,441202,端州区,市辖区
44,广东省,省,4412,肇庆市,地级市,441203,鼎湖区,市辖区
44,广东省,省,4412,肇庆市,地级市,441204,高要区,市辖区
44,广东省,省,4412,肇庆市,地级市,441223,广宁县,县
44,广东省,省,4412,肇庆市,地级市,441224,怀集县,县
44,广东省,省,4412,肇庆市,地级市,441225,封开县,县
44,广东省,省,4412,肇庆市,地级市,441226,德庆县,县
44,广东省,省,4412,肇庆市,地级市,441284,四会市,县级市
44,广东省,省,4413,惠州市,地级市,441302,惠城区,市辖区
44,广东省,省,4413,惠州市,地级市,441303,惠阳区,市辖区
44,广东省,省,4413,惠州市,地级市,441322,博罗县,县
44,广东省,省,4413,惠州市,地级市,441323,惠东县,县
44,广东省,省,4413,惠州市,地级市,441324,龙门县,县
44,广东省,省,4414,梅州市,地级市,441402,梅江区,市辖区
44,广东省,省,4414,梅州市,地级市,441403,梅县区,市辖区
44,广东省,省,4414,梅州市,地级市,441422,大埔县,县
44,广东省,省,4414,梅州市,地级市,441423,丰顺县,县
44,广东省,省,4414,梅州市,地级市,441424,五华县,县
44,广东省,省,4414,梅州市,地级市,441426,平远县,县
44,广东省,省,4414,梅州市,地级市,441427,蕉岭县,县
44,广东省,省,4414,梅州市,地级市,441481,兴宁市,县级市
44,广东省,省,4415,汕尾市,地级市,441502,城区,市辖区
44,广东省,省,4415,汕尾市,地级市,441521,海丰县,县
44,广东省,省,4415,汕尾市,地级市,441523,陆河县,县
44,广东省,省,4415,汕尾市,地级市,441581,陆丰市,县级市
44,广东省,省,4416,河源市,地级市,441602,源城区,市辖区
44,广东省,省,4416,河源市,地级市,441621,紫金县,县
44,广东省,省,4416,河源市,地级市,441622,龙川县,县
44,广东省,省,4416,河源市,地级市,441623,连平县,县
44,广东省,省,4416,河源市,地级市,441624,和平县,县
44,广东省,省,4416,河源市,地级市,441625,东源县,县
44,广东省,省,4417,阳江市,地级市,441702,江城区,市辖区
44,广东省,省,4417,阳江市,地级市,441704,阳东区,市辖区
44,广东省,省,4417,阳江市,地级市,441721,阳西县,县
44,广东省,省,4417,阳江市,地级市,441781,阳春市,县级市
44,广东省,省,4418,清远市,地级市,441802,清城区,市辖区
44,广东省,省,4418,清远市,地级市,441803,清新区,市辖区
44,广东省,省,4418,清远市,地级市,441821,佛冈县,县
44,广东省,省,4418,清远市,地级市,441823,阳山县,县
44,广东省,省,4418,清远市,地级市,441825,连山壮族瑶族自治县,自治县
44,广东省,省,4418,清远市,地级市,441826,连南瑶族自治县,自治县
44,广东省,省,4418,清远市,地级市,441881,英德市,县级市
44,广东省,省,4418,清远市,地级市,441882,连州市,县级市
44,广东省,省,4419,东莞市,地级市,,,
44,广东省,省,4420,中山市,地级市,,,
44,广东省,省,4451,潮州市,地级市,445102,湘桥区,市辖区
44,广东省,省,4451,潮州市,地级市,445103,潮安区,市辖区
44,广东省,省,4451,潮州市,地级市,445122,饶平县,县
44,广东省,省,4452,揭阳市,地级市,445202,榕城区,市辖区
44,广东省,省,4452,揭阳市,地级市,445203,揭东区,市辖区
44,广东省,省,4452,揭阳市,地级市,445222,揭西县,县
44,广东省,省,4452,揭阳市,地级市,445224,惠来县,县
44,广东省,省,4452,揭阳市,地级市,445281,普宁市,县级市
44,广东省,省,4453,云浮市,地级市,445302,云城区,市辖区
44,广东省,省,4453,云浮市,地级市,445303,云安区,市辖区
44,广东省,省,4453,云浮市,地级市,445321,新兴县,县
44,广东省,省,4453,云浮市,地级市,445322,郁南县,县
44,广东省,省,4453,云浮市,地级市,445381,罗定市,县级市
45,广西壮族自治区,自治区,4501,南宁市,地级市,450102,兴宁区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450103,青秀区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450105,江南区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450107,西乡塘区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450108,良庆区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450109,邕宁区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450110,武鸣区,市辖区
45,广西壮族自治区,自治区,4501,南宁市,地级市,450123,隆安县,县
45,广西壮族自治区,自治区,4501,南宁市,地级市,450124,马山县,县
45,广西壮族自治区,自治区,4501,南宁市,地级市,450125,上林县,县
45,广西壮族自治区,自治区,4501,南宁市,地级市,450126,宾阳县,县
45,广西壮族自治区,自治区,4501,南宁市,地级市,450181,横州市,县级市
45,广西壮族自治区,自治区,4502,柳州市,地级市,450202,城中区,市辖区
45,广西壮族自治区,自治区,4502,柳州市,地级市,450203,鱼峰区,市辖区
45,广西壮族自治区,自治区,4502,柳州市,地级市,450204,柳南区,市辖区
45,广西壮族自治区,自治区,4502,柳州市,地级市,450205,柳北区,市辖区
45,广西壮族自治区,自治区,4502,柳州市,地级市,450206,柳江区,市辖区
45,广西壮族自治区,自治区,4502,柳州市,地级市,450222,柳城县,县
45,广西壮族自治区,自治区,4502,柳州市,地级市,450223,鹿寨县,县
45,广西壮族自治区,自治区,4502,柳州市,地级市,450224,融安县,县
45,广西壮族自治区,自治区,4502,柳州市,地级市,450225,融水苗族自治县,自治县
45,广西壮族自治区,自治区,4502,柳州市,地级市,450226,三江侗族自治县,自治县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450302,秀峰区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450303,叠彩区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450304,象山区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450305,七星区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450311,雁山区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450312,临桂区,市辖区
45,广西壮族自治区,自治区,4503,桂林市,地级市,450321,阳朔县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450323,灵川县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450324,全州县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450325,兴安县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450326,永福县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450327,灌阳县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450328,龙胜各族自治县,自治县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450329,资源县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450330,平乐县,县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450332,恭城瑶族自治县,自治县
45,广西壮族自治区,自治区,4503,桂林市,地级市,450381,荔浦市,县级市
